created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Wed Aug 16 16:23:16 +0000 2023,1.69185E+18,"Alah ini paling polusi dibiarin aja trus nanti dijadiin momen buat jualan kendaraan listrik sama si itu""",0,0,0,0,in,2619356568,1.6918E+18,hzvniv,https://twitter.com/hzvniv/status/1691799914853134354
Wed Aug 16 16:13:16 +0000 2023,1.69185E+18,@LiarRonin @kejungkal @EwoRahmadi @kompascom Seinget saya blio ngomong dlm konteks kendaraan pribadi. Krna utk jadi kendaraan pribadi mmg ga efektif. Kendaraan listrik (pribadi) sama aja ga ramah lingkungan,0,0,0,0,in,1.20388E+18,1.6918E+18,antarabiz,https://twitter.com/antarabiz/status/1691798744633860582
Wed Aug 16 15:56:23 +0000 2023,1.69184E+18,@abigailimuriaa Sekalian jual kendaraan listrik sih sepertinya,0,0,0,0,in,2280138415,1.69167E+18,biasaaa,https://twitter.com/biasaaa/status/1691796310528266262
Wed Aug 16 15:48:58 +0000 2023,1.69184E+18,@abigailimuriaa kendaraan listrik?,0,0,0,0,in,79237556,1.69179E+18,kompasmuda,https://twitter.com/kompasmuda/status/1691794643480949014
Wed Aug 16 15:36:20 +0000 2023,1.69184E+18,@abigailimuriaa Biar pada beli kendaraan listrik. Kalau beli kendaraan listrik kan harus naikin daya listrik dulu. Biaya listrik rumah tangga jadi bengkak. PLTU butuh batubara lebih banyak. Lebih cuan deh.,0,0,0,0,in,524251195,1.69167E+18,bayuola,https://twitter.com/bayuola/status/1691793227756793992
Wed Aug 16 15:30:38 +0000 2023,1.69183E+18,Dengan tumbuhnya pelanggan yang menggunakan home charging ini menjadi sinyal positif pertumbuhan kendaraan listrik di Indonesia.  #PLNAkselerasiEBT #PLNDukungEkosistemKBLBB #PLNElectrifyingYou,0,0,0,0,in,155456716,1.69179E+18,KompasKlasika,https://twitter.com/KompasKlasika/status/1691793157019619819
Wed Aug 16 15:30:35 +0000 2023,1.69183E+18,@abigailimuriaa Mendukung subsidi sales kendaraan listrik yang kebetulan owner-nya adalah para pejab,0,0,0,0,in,1.60396E+18,1.69179E+18,dikstyani,https://twitter.com/dikstyani/status/1691793010324131995
Wed Aug 16 15:05:40 +0000 2023,1.69183E+18,Sekarang beralih ke kendaraan listrik jadi jauh lebih mudah. Jadi tunggu apa lagi! Yuk,0,0,0,0,in,255866913,1.69179E+18,hariankompas,https://twitter.com/hariankompas/status/1691791061486538887
Wed Aug 16 14:45:27 +0000 2023,1.69182E+18,Solusi dari pemerintah mengatasi polusi udara perkotaan adalah kendaraan listrik.  Sementara beberapa pembangkit listrik berbahan bakar batubara berada di sekeliling perkotaan.  Mungkin logikanya kudu sedikit diservis.,0,0,0,1,in,1.26172E+18,1.69179E+18,tpiboonggg,https://twitter.com/tpiboonggg/status/1691789108400791641
Wed Aug 16 14:41:16 +0000 2023,1.69182E+18,Apa biar pada pake kendaraan listrik?ğŸ™ƒ,0,0,0,0,in,1.27277E+18,1.69179E+18,Virsi6,https://twitter.com/Virsi6/status/1691788940167246271
Wed Aug 16 14:40:27 +0000 2023,1.69182E+18,Andhika mengatakan mineral nikel adalah bahan yang digunakan dalam pembuatan baterai kendaraan listrik,0,0,0,1,in,822947941,1.69179E+18,akufelfel,https://twitter.com/akufelfel/status/1691787975896821915
Wed Aug 16 14:36:42 +0000 2023,1.69182E+18,@lelah_hidup Intinya beli kendaraan listrik,0,0,0,1,in,1070022894,1.69179E+18,viavianiii,https://twitter.com/viavianiii/status/1691787198558019843
Wed Aug 16 14:36:37 +0000 2023,1.69182E+18,@abigailimuriaa Karena kendaraan listrik gak si? Tp kaya blunder gitu loh karena buat nge-charge kendaraannya kan butuh listrik. Jadi ujung2nya pembangkit listrik yg pake batu bara tetep jalan terus,0,0,0,1,in,2309824208,1.69179E+18,canputtt,https://twitter.com/canputtt/status/1691786315053035683
Wed Aug 16 14:33:41 +0000 2023,1.69182E+18,Andhika mengatakan mineral nikel adalah bahan yang digunakan dalam pembuatan baterai kendaraan listrik,0,0,0,1,in,1.60557E+18,1.6914E+18,SyairHak,https://twitter.com/SyairHak/status/1691785415630737904
Wed Aug 16 14:27:20 +0000 2023,1.69182E+18,Andhika mengatakan mineral nikel adalah bahan yang digunakan dalam pembuatan baterai kendaraan listrik,0,0,0,0,in,1.60382E+18,1.69144E+18,kenshin2023,https://twitter.com/kenshin2023/status/1691783727750549588
Wed Aug 16 14:20:09 +0000 2023,1.69182E+18,@abigailimuriaa penjualan kendaraan listrik,0,0,0,0,in,1.67186E+18,1.69145E+18,AJegrik74528,https://twitter.com/AJegrik74528/status/1691781206743060869
Wed Aug 16 14:11:14 +0000 2023,1.69181E+18,Berburu Investor Baterai Kendaraan Listrik Sampai Korea - Head Topics #PrabowoUntukSemua #PrabowoSubianto #Jokowinomics https://t.co/9yvbph71cS,0,1,0,0,in,2601743988,1.69177E+18,plnuidbali,https://twitter.com/plnuidbali/status/1691772498227167623
Wed Aug 16 14:11:09 +0000 2023,1.69181E+18,Jokowi Beberkan Alasan Beri Insentif Kendaraan Listrik,0,0,0,2,in,1.68332E+18,1.69177E+18,Cebi_Nusantara,https://twitter.com/Cebi_Nusantara/status/1691771984924008891
Wed Aug 16 13:48:07 +0000 2023,1.69181E+18,@abigailimuriaa @0tk0il 1. Ada yg mau bisnis kendaraan listrik 2. Pindah ikn,0,1,0,0,in,9.20333E+17,1.69177E+18,vabinho_28,https://twitter.com/vabinho_28/status/1691770034518171932
Wed Aug 16 13:48:00 +0000 2023,1.69181E+18,INDEF Dorong Transisi Kendaraan Listrik untuk Atasi Polusi Jakarta  https://t.co/rOhKtAQ1Fv,0,1,0,0,in,1.26486E+18,1.69177E+18,Anak_Senja90,https://twitter.com/Anak_Senja90/status/1691767369654272035
Wed Aug 16 13:42:34 +0000 2023,1.69181E+18,Jokowi: Insentif Kendaraan Listrik Akan Tingkatkan Minat Investasi #TrenAsia https://t.co/Qu18QIZ8E4,0,0,0,0,in,1.38055E+18,1.69177E+18,potretmanadoid,https://twitter.com/potretmanadoid/status/1691766132984995932
Wed Aug 16 13:41:09 +0000 2023,1.69181E+18,@abigailimuriaa untuk mendorong proyek kendaraan listrik. EAAAKKKK. wkwkwkwk,0,2,0,1,in,1708997184,1.69174E+18,alexboy897,https://twitter.com/alexboy897/status/1691763544042410255
Wed Aug 16 13:35:14 +0000 2023,1.69181E+18,kendaraan listrik pribadi harusnya hanya sebagai kendaraan alternatif saja. kalaupun iya polusi udara disebabkan karena banyaknya kendaraan bermotor,0,1,0,0,in,1.26674E+18,1.69169E+18,Al_amoana,https://twitter.com/Al_amoana/status/1691763134548373740
Wed Aug 16 13:32:14 +0000 2023,1.69181E+18,Naiknya barengan sama kendaraan listrik yang akhir akhir ini beneran muncul di mana mana..,0,0,1,2,in,525085025,1.69176E+18,biuzzrj,https://twitter.com/biuzzrj/status/1691761249829445634
Wed Aug 16 13:26:09 +0000 2023,1.6918E+18,@Dennysiregar7 Poin ke 1 nga dapet bukan solusi lebih ke cara nge check  Poin ke 2 - 3  sama kek program pemerintah sekarang pindah ke kendaraan listrik  Poin ke 4 rada repot gimana caranya bikin taman kota kalok lahan nya susah siapa yg mau di gusur,0,0,0,0,in,1.19478E+18,1.69144E+18,RadenMaskuu,https://twitter.com/RadenMaskuu/status/1691760506762391842
Wed Aug 16 13:25:53 +0000 2023,1.6918E+18,@abigailimuriaa Sales kendaraan listrik. Pemerintah dengan segala sumber dayanya,0,0,0,0,in,7.85367E+17,1.69108E+18,Rubkaryo323,https://twitter.com/Rubkaryo323/status/1691759571461955974
Wed Aug 16 13:25:13 +0000 2023,1.6918E+18,@abigailimuriaa Kendaraan listrik,0,0,0,0,in,1.6757E+18,1.69175E+18,trenasiadotcom,https://twitter.com/trenasiadotcom/status/1691750920156274979
Wed Aug 16 13:24:51 +0000 2023,1.6918E+18,Mau ganti ke kendaraan listrik tapi sumber listriknya dari PLTU yang bakar batubara.  Kayaknya masih ada harapan buat para retailer menahan saham batubara ya @desmondwira ğŸ˜†,0,0,0,0,in,1.62288E+18,1.69125E+18,Gw_Scorpio,https://twitter.com/Gw_Scorpio/status/1691746807238541778
Wed Aug 16 13:22:32 +0000 2023,1.6918E+18,Valuasi pasar saham pembuat kendaraan listrik Vietnam VinFast telah melonjak menjadi setara Rp 1.300 Triliun di bursa New York. Mengalahkan Ford. Kini VinFast berekspansi membangun pabrik di AS,0,1,1,0,in,231355136,1.69175E+18,SINDOnews,https://twitter.com/SINDOnews/status/1691746620847632624
Wed Aug 16 13:21:31 +0000 2023,1.6918E+18,@abigailimuriaa Alesannya biar kendaraan listrik kejual Atau ga alibi tae pindah IKN,0,1,0,0,in,8.90123E+17,1.69174E+18,gedrive_,https://twitter.com/gedrive_/status/1691744669523439976
Wed Aug 16 13:21:01 +0000 2023,1.6918E+18,@Jeon_SungHye Sama promosi kendaraan listrik,0,1,1,2,in,154102750,1.69174E+18,Beritasatu,https://twitter.com/Beritasatu/status/1691741109591117959
Wed Aug 16 13:17:39 +0000 2023,1.6918E+18,jualan kendaraan listrik lah,0,0,4,16,in,1.62248E+18,1.69173E+18,vanc1Bozz,https://twitter.com/vanc1Bozz/status/1691734237542764801
Wed Aug 16 13:15:43 +0000 2023,1.6918E+18,Ada yng mau Jualan kendaraan listrik ğŸ±ğŸ±,,,,,,,,,
Wed Aug 16 13:11:46 +0000 2023,1.6918E+18,Kendaraan Listrik,,,,,,,,,
Wed Aug 16 13:07:07 +0000 2023,1.6918E+18,Pelaku industri dukung pengurangan emisi karbon via kendaraan listrik https://t.co/OwaSl0xobE,,,,,,,,,
Wed Aug 16 12:57:27 +0000 2023,1.6918E+18,@abigailimuriaa karena kendaraan listrik gak laku,,,,,,,,,
Wed Aug 16 12:50:49 +0000 2023,1.69179E+18,Sejumlah wilayah Jabar yang menjadi daerah penyangga Jakarta akan menerapkan beberapa strategi untuk mengurangi polusi udara. Upaya itu antara lain dengan mendorong penggunaan kendaraan listrik dan transportasi umum. #Nusantara #AdadiKompas  https://t.co/uYiPCrXKRF,,,,,,,,,
Wed Aug 16 12:45:12 +0000 2023,1.69179E+18,@abigailimuriaa Urgensi jualan kendaraan listrik,,,,,,,,,
Wed Aug 16 12:44:55 +0000 2023,1.69179E+18,Sejumlah wilayah Jabar yang menjadi daerah penyangga Jakarta akan menerapkan beberapa strategi untuk mengurangi polusi udara. Upaya itu antara lain dengan mendorong penggunaan kendaraan listrik dan transportasi umum. #Nusantara #AdadiKompas  https://t.co/g5IqSuEojH,,,,,,,,,
Wed Aug 16 12:44:20 +0000 2023,1.69179E+18,Sebenernya suatu kemenangan ya untuk orang2 yang emang fokus di EBT (termasuk saya). Jadi orang2 tau bahaya PLTU sebesar apa.  Cuma malah jadi ladang promosi kendaraan listrik. Oalaaah ğŸ˜…,,,,,,,,,
Wed Aug 16 12:37:28 +0000 2023,1.69179E+18,Jilid  1 Para pejabat kompak viralkan  plandemik covid  Jilid 2 Sibuk atur proyek Nickel  Jilid 3 Kendaraan listrik  Jilid 4 Polusi  Harusnya  polusi diviralkan di jilid 3,,,,,,,,,
Wed Aug 16 12:36:35 +0000 2023,1.69179E+18,Sejumlah wilayah Jabar yang menjadi daerah penyangga Jakarta akan menerapkan beberapa strategi untuk mengurangi polusi udara. Upaya itu antara lain dengan mendorong penggunaan kendaraan listrik dan transportasi umum. #Nusantara #AdadiKompas    https://t.co/lRQp7oEU5t,,,,,,,,,
Wed Aug 16 12:30:56 +0000 2023,1.69179E+18,@hp99_op @arraghib @hrdbacot Kendaraan listrik cuma memindahkan polusi di kota,,,,,,,,,
Wed Aug 16 12:28:50 +0000 2023,1.69179E+18,Potensi tersebut membuat Indonesia mempunyai sumber daya yang kuat untuk baterai kendaraan listrik sehingga potensi suplai energi transportasi banyak digunakan dan juga ramah lingkungan. #GanjarKomitmenEnergi   https://t.co/9sytReJJFo,,,,,,,,,
Wed Aug 16 12:28:09 +0000 2023,1.69179E+18,Setelah  Maui  Hawaii  Apa alasan kebakaran masif ? Alasannya bumi semakin panas Global warning Polusi. Solusinya kendaraan listrik.  Macam plandemik aja. Solusinya vaksin dan online. Tapi pejabat G20 nya malah bikin polusi saat berkumpul dan enggan pakai  konferensi online. ğŸ˜µ,,,,,,,,,
Wed Aug 16 12:24:20 +0000 2023,1.69179E+18,Potensi tersebut membuat Indonesia mempunyai sumber daya yang kuat untuk baterai kendaraan listrik sehingga potensi suplai energi transportasi banyak digunakan dan juga ramah lingkungan. #GanjarKomitmenEnergi   https://t.co/e9ZcXWRGaq,,,,,,,,,
Wed Aug 16 12:21:14 +0000 2023,1.69179E+18,Potensi tersebut membuat Indonesia mempunyai sumber daya yang kuat untuk baterai kendaraan listrik sehingga potensi suplai energi transportasi banyak digunakan dan juga ramah lingkungan. #GanjarKomitmenEnergi   https://t.co/Ya0tWyx0mS,,,,,,,,,
Wed Aug 16 12:17:44 +0000 2023,1.69179E+18,Potensi tersebut membuat Indonesia mempunyai sumber daya yang kuat untuk baterai kendaraan listrik sehingga potensi suplai energi transportasi banyak digunakan dan juga ramah lingkungan. #GanjarKomitmenEnergi   https://t.co/7n83oTMeOH,,,,,,,,,
Wed Aug 16 12:14:29 +0000 2023,1.69179E+18,Sekarang beralih ke kendaraan listrik jadi jauh lebih mudah. Jadi tunggu apa lagi! Yuk,,,,,,,,,
Wed Aug 16 12:14:09 +0000 2023,1.69179E+18,@PartaiSocmed Solusinya kendaraan listrik.ğŸ˜‚ https://t.co/FE0f7QxIM1,,,,,,,,,
Wed Aug 16 12:07:27 +0000 2023,1.69178E+18,@detikcom POKOKNYA KENDARAAN LISTRIK HARUS LAKU,,,,,,,,,
Wed Aug 16 12:02:13 +0000 2023,1.69178E+18,@CNNIndonesia ğŸ˜Š.. pantaslah Udara Jakarta yang sudah biasa di sebut sebut Terburuk di dunia.. rupanya selain Kendaraan Listrik,,,,,,,,,
Wed Aug 16 11:57:26 +0000 2023,1.69178E+18,@CNNIndonesia Hehehe... Gak usah sebut Udara Jakarta buruk deh.. sudahlah... Kalau mau bisnis Kendaraan Listrik itu ya silahkan saja.. yg bisa beli Orang kaya dan kalau mau beri mereka subsidi juga ya terserah.. Rakyat kecil bisa apa..? Protes..? Malah di,,,,,,,,,
Wed Aug 16 11:30:05 +0000 2023,1.69177E+18,@Tha_Daisuke @wildanrofie @Dennysiregar7 Pointnya: 1. Perbanyak alat monitor kualitas udara 2. Perubahan energy batu bara menjadi energy terbarukan (tapi beliau bilang ini prosesnya panjang sih) 3. Kendaraan listrik,,,,,,,,,
Wed Aug 16 11:28:28 +0000 2023,1.69177E+18,@KompasTV Kendaraan listrik tapi pembangkit listriknya pakai batubara hadehh,,,,,,,,,
Wed Aug 16 11:28:24 +0000 2023,1.69177E+18,@adarwis Pak @jokowi @PemprovBanten mohon segera dicarikan solusinya. Kendaraan listrik pribadi bukan solusi yang tepat,,,,,,,,,
Wed Aug 16 11:22:49 +0000 2023,1.69177E+18,Dengan tumbuhnya pelanggan yang menggunakan home charging ini menjadi sinyal positif pertumbuhan kendaraan listrik di Indonesia. #PLN #PLNUntukIndonesia #HomeChargingPLN #ElectricVehicle #PLNAkselerasiEBT #PLNDukungEkosistemKBLBB #PLNElectrifyingYou #RevitalisasiListrikIstana https://t.co/X7uC1XEDx7,,,,,,,,,
Wed Aug 16 11:20:47 +0000 2023,1.69177E+18,@detikcom Makanya Presiden bekerja keras membangun infrastruktur dan smelter terbesar didunia utk mengilah hasil tambang sendiri seperti nikel utk bahan batre.  Semua akan kendaraan listrik utk mengurangi polusi dan pemakaian minyak bumi.  Semua dilakukan,,,,,,,,,
Wed Aug 16 11:13:02 +0000 2023,1.69177E+18,Potensi tersebut membuat Indonesia mempunyai sumber daya yang kuat untuk baterai kendaraan listrik sehingga potensi suplai energi transportasi banyak digunakan dan juga ramah lingkungan. #GanjarKomitmenEnergi https://t.co/R5LoId189i,,,,,,,,,
Wed Aug 16 11:02:27 +0000 2023,1.69177E+18,Potensi tersebut membuat Indonesia mempunyai sumber daya yang kuat untuk baterai kendaraan listrik sehingga potensi suplai energi transportasi banyak digunakan dan juga ramah lingkungan. #GanjarKomitmenEnergi https://t.co/RO3OVwyuTz,,,,,,,,,
Wed Aug 16 10:57:32 +0000 2023,1.69177E+18,INDEF Dorong Penggunaan Kendaraan Listrik untuk Atasi Polusi Jakarta https://t.co/h53IESOxQL,,,,,,,,,
Wed Aug 16 10:47:15 +0000 2023,1.69176E+18,@dehery13 @sa_ongko @wildanrofie @Dennysiregar7 kan sama saja tong. anies bilang polusi dari kendaraan listrik lebih bnyk dari pada yg pakai bbm,,,,,,,,,
Wed Aug 16 10:45:37 +0000 2023,1.69176E+18,@syahdansaladin @yusuf_dumdum Lah.. rokigerung kan atheis. Apa mungkin karena lu mabok pencitraan semua jadi dibalik-balik?  Subsidi pupuk dikurangi Subsidi BBM dikurangi Subsidi listrik dikurangi  Kendaraan listrik disubsidi besar-besaran KCIC LRT disubs,,,,,,,,,
Wed Aug 16 10:38:08 +0000 2023,1.69176E+18,Terjemahan = saya jualan dan mendukung kendaraan listrik pribadi,,,,,,,,,
Wed Aug 16 10:35:10 +0000 2023,1.69176E+18,@detikcom Antara 2 kmgkinan. Beralih ibukota dan beralih ke kendaraan listrik. Hahaha dah itu aja strateginya diotak gw.,,,,,,,,,
Wed Aug 16 10:31:27 +0000 2023,1.69176E+18,@papa_loren Kendaraan listrik terutama sepeda sudah terjadi (7 jt) ....,,,,,,,,,
Wed Aug 16 10:22:56 +0000 2023,1.69176E+18,@sa_ongko @wildanrofie @Dennysiregar7 kritik kendaraan listrik,,,,,,,,,
Wed Aug 16 09:57:05 +0000 2023,1.69175E+18,INDEF Dorong Transisi Kendaraan Listrik demi Atasi Polusi Jakarta #TrenAsia https://t.co/142XeYlBk5,,,,,,,,,
Wed Aug 16 09:43:51 +0000 2023,1.69175E+18,@abigailimuriaa Kayanya ada yg mau jualan kendaraan listrik,,,,,,,,,
Wed Aug 16 09:40:44 +0000 2023,1.69175E+18,@musyafasholi @txtdrjkt Pengen cepet laku kendaraan listrik nya,,,,,,,,,
Wed Aug 16 09:40:00 +0000 2023,1.69175E+18,Ahok sebut kendaraan listrik bukan solusi https://t.co/Tfr52mWUfm,,,,,,,,,
Wed Aug 16 09:32:14 +0000 2023,1.69174E+18,Menhub solutif memperbaiki transportasi umumâŒ Menhub ajak masyarakat yg tinggal di negara dengan tingkat pengangguran tertinggi kedua di ASEAN dengan cara beralih ke kendaraan listrik âœ…  ğŸ¤ğŸ¤ğŸ¤  https://t.co/Uivu0w2ix6 https://t.co/r3ZRhe4WA2,,,,,,,,,
Wed Aug 16 09:25:27 +0000 2023,1.69174E+18,Valuasi pasar saham pembuat kendaraan listrik Vietnam VinFast telah melonjak menjadi setara Rp 1.300 Triliun di bursa New York. Mengalahkan Ford. Kini VinFast berekspansi membangun pabrik di AS,,,,,,,,,
Wed Aug 16 09:18:06 +0000 2023,1.69174E+18,Program Insentif Kendaraan Listrik Tetap Dijalankan pada 2024 https://t.co/p2uY9K39ip,,,,,,,,,
Wed Aug 16 09:17:44 +0000 2023,1.69174E+18,@ferrdihidayat Beli kendaraan listrik donk,,,,,,,,,
Wed Aug 16 08:50:47 +0000 2023,1.69173E+18,Subsidi tiket kereta cepat dan kendaraan listrik itu pro rakyat?? Gile lu ndro! ğŸ™„,,,,,,,,,
Wed Aug 16 08:44:32 +0000 2023,1.69173E+18,Sekarang beralih ke kendaraan listrik jadi jauh lebih mudah. Jadi tunggu apa lagi! Yuk,,,,,,,,,
